%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=208486, 2016/06/18 20:18:6.86)
47 659  5.626724593886053100e-02 0 0 2.394635e+00 -5.120872e+00 -3.099656e+00 2.295392e+00 -3.130818e+00 1.134035e+00 5.864074e-01 -5.285738e-01 -4.680044e+00 1.637848e+00 -6.780550e-01 3.597242e+00 -1.407524e-01 -2.294066e+00 7.876471e-01 1.592555e+00 -8.760632e-01 3.261619e-01 -4.816379e-01 -1.197533e+00 -2.203021e+00 -6.061703e-01 -1.032765e+00 -5.112406e-01 1.513152e+00 2.791873e+00 1.522386e-01 -2.994881e+00 -6.404721e+00 -1.356857e+00 1.411999e+00 3.318794e+00 
48 673  5.245252539529159100e-02 0 0 2.017192e+00 -4.467188e+00 -3.311998e+00 1.247312e+00 -3.230297e+00 1.529876e+00 1.433934e+00 1.764242e-02 -4.052846e+00 1.138565e+00 -1.126785e+00 3.941575e+00 5.812647e-01 -1.768036e+00 8.252874e-01 1.782058e+00 -1.328362e+00 4.773017e-01 -6.305937e-01 -5.569390e-01 -1.854377e+00 -5.041121e-01 -7.002191e-01 -5.254182e-01 7.349524e-01 3.540444e+00 3.042294e-02 -3.611525e+00 -6.187571e+00 -1.663284e+00 1.817024e+00 2.610565e+00 
49 687  7.259251766114746500e-02 0 0 1.129125e+00 -5.130768e+00 -2.030347e+00 1.471330e+00 -2.872437e+00 1.187192e+00 1.467613e+00 -2.019119e-01 -3.612335e+00 2.060459e+00 -1.359544e+00 3.580911e+00 6.664475e-01 -1.674359e+00 1.055498e+00 1.283372e+00 -1.604076e+00 3.901395e-01 -4.410609e-01 -1.541325e+00 -9.955963e-01 -9.421595e-01 -7.738398e-01 -3.035323e-01 -9.089940e-02 3.383116e+00 -3.087167e-02 -3.064158e+00 -5.685600e+00 -1.251930e+00 1.110580e+00 3.721483e+00 
50 701  5.339336504017418200e-02 0 0 1.476342e+00 -5.602997e+00 -2.755312e+00 1.320444e+00 -3.595047e+00 4.150019e-01 1.526405e+00 2.176598e-02 -4.182901e+00 1.080095e+00 -1.153165e+00 3.984307e+00 3.985036e-01 -2.690442e+00 8.087043e-01 2.274117e+00 -1.655508e+00 4.390446e-01 3.888799e-01 -4.250868e-01 -2.182835e+00 -7.031859e-01 -1.337434e+00 -8.729345e-01 2.616058e-01 3.272070e+00 7.155973e-02 -2.597543e+00 -5.841060e+00 -1.441504e+00 1.667294e+00 3.156077e+00 
51 715  5.340978814425369200e-02 0 0 2.259654e+00 -5.370014e+00 -2.888106e+00 1.284759e+00 -3.182341e+00 1.089793e+00 1.594118e+00 -3.095255e-01 -3.683789e+00 1.431630e+00 -7.332164e-01 4.590886e+00 4.883925e-01 -2.707464e+00 8.975154e-01 1.832727e+00 -7.593645e-01 1.625984e+00 -8.680238e-01 -1.130488e+00 -2.250439e+00 -3.628833e-01 -1.226306e+00 -1.789867e-01 5.574408e-01 2.873182e+00 -1.134703e+00 -2.847774e+00 -5.622694e+00 -1.340201e+00 8.601158e-01 3.054664e+00 
52 729  5.140406259369826500e-02 0 0 1.696184e+00 -4.978019e+00 -2.557159e+00 1.871169e+00 -3.060379e+00 5.897317e-01 1.891093e+00 -9.872585e-02 -3.345190e+00 1.459558e+00 -4.528702e-01 3.409472e+00 1.029714e+00 -2.306583e+00 5.426042e-01 1.881018e+00 -9.167347e-01 1.678074e+00 1.608980e-01 -3.044641e-02 -2.261446e+00 -3.969050e-01 -1.634580e+00 2.157185e-01 -1.481887e-01 3.580653e+00 -1.015884e+00 -2.749679e+00 -5.943236e+00 -7.420771e-01 1.134222e+00 2.397769e+00 
53 743  4.404096280392908600e-02 0 0 1.753128e+00 -4.623924e+00 -2.592947e+00 1.365438e+00 -3.357142e+00 8.140024e-01 7.833439e-01 -1.236288e-01 -4.155149e+00 1.204737e+00 -9.601651e-01 3.891728e+00 8.178657e-01 -2.083274e+00 7.843656e-01 2.467947e+00 -3.772890e-01 1.123338e+00 -5.094501e-01 -1.143930e+00 -2.156154e+00 -3.550920e-01 -1.015241e+00 -1.149518e-01 1.523389e-01 2.740294e+00 -9.751435e-01 -2.755403e+00 -6.307441e+00 -1.107838e+00 1.235625e+00 2.735851e+00 
54 757  5.001826415337236300e-02 0 0 2.533577e+00 -4.767964e+00 -2.720105e+00 1.937004e+00 -3.249653e+00 6.616793e-01 5.491957e-01 -8.939890e-01 -3.829203e+00 1.292341e+00 -1.064660e+00 4.181948e+00 9.330985e-01 -2.532862e+00 6.301138e-01 1.567375e+00 -2.404776e-01 8.788764e-01 5.712841e-02 -7.951165e-01 -2.139227e+00 -1.179366e+00 -1.920451e+00 -3.727070e-01 -3.286719e-01 2.149016e+00 -1.011104e+00 -2.663620e+00 -6.571561e+00 -1.233706e+00 9.101571e-01 2.347606e+00 
55 771  4.529818047537839000e-02 0 0 2.038327e+00 -4.951957e+00 -3.152997e+00 1.853673e+00 -3.424530e+00 5.326332e-01 1.143709e+00 -1.467455e-01 -4.372210e+00 1.781168e+00 -1.264019e+00 4.185987e+00 9.292079e-01 -1.891690e+00 6.709378e-01 2.249916e+00 4.382748e-01 -1.397254e-01 -9.211135e-02 -3.958142e-01 -2.488040e+00 -1.019456e+00 -2.262866e+00 3.085550e-01 2.085321e-01 2.745969e+00 -5.688719e-01 -3.065631e+00 -5.720558e+00 -1.001427e+00 9.824453e-01 2.221223e+00 
56 785  5.328384240666551900e-02 0 0 1.354621e+00 -4.431018e+00 -3.093900e+00 1.595571e+00 -3.164108e+00 2.847080e-01 1.343456e+00 -6.781181e-01 -3.363039e+00 1.424601e+00 -1.073078e+00 4.125705e+00 1.843130e+00 -3.001856e+00 6.413519e-01 1.744518e+00 -3.565145e-01 3.165237e-01 -7.194438e-01 -9.235405e-01 -3.214358e+00 -2.623807e-01 -1.722136e+00 1.105117e+00 -4.547193e-01 2.498275e+00 -5.202425e-01 -3.254571e+00 -6.113751e+00 -9.051612e-01 9.936742e-01 2.276697e+00 
57 799  4.394060217606036300e-02 0 0 1.954627e+00 -4.512695e+00 -2.973764e+00 1.122402e+00 -3.297739e+00 1.005275e+00 9.273784e-01 -4.479810e-01 -2.918200e+00 1.594071e+00 -9.904680e-01 3.923747e+00 1.185843e+00 -2.609810e+00 6.853166e-01 1.618060e+00 1.265809e-02 5.018304e-01 -3.758941e-01 -5.737820e-01 -2.133477e+00 -1.255958e+00 -1.232275e+00 4.634955e-01 4.840817e-01 2.754489e+00 -9.562142e-01 -3.374067e+00 -6.678572e+00 -7.034653e-01 1.424563e+00 2.089573e+00 
58 813  3.962535415669583100e-02 0 0 2.472866e+00 -4.269321e+00 -2.966065e+00 8.069362e-01 -3.507132e+00 4.191700e-01 2.859956e-01 -1.212069e+00 -3.973980e+00 1.846168e+00 -6.636556e-01 4.140197e+00 2.732363e-01 -2.905089e+00 9.569414e-01 1.248686e+00 -7.197972e-01 1.096973e+00 -3.528215e-01 -7.539941e-01 -3.039351e+00 -1.095141e+00 -1.694986e+00 1.071521e+00 3.041956e-01 3.310745e+00 -8.925243e-01 -3.135685e+00 -6.819822e+00 -3.156916e-01 1.392010e+00 2.243594e+00 
59 827  4.376764531544666300e-02 0 0 2.192004e+00 -4.606909e+00 -2.799233e+00 1.509042e+00 -3.150481e+00 9.383699e-01 6.288346e-01 -4.203561e-01 -3.542843e+00 1.680255e+00 -1.531579e+00 3.855626e+00 1.200867e+00 -2.461564e+00 1.222083e-01 2.120516e+00 9.102118e-02 4.567574e-01 -2.890294e-01 -4.882304e-01 -3.742164e+00 -9.463996e-01 -1.663366e+00 3.365568e-01 9.410994e-02 3.220124e+00 -2.896862e-01 -3.085174e+00 -7.132705e+00 -2.727799e-01 1.107860e+00 1.908541e+00 
60 841  4.427796626821935800e-02 0 0 2.251994e+00 -4.374194e+00 -2.808208e+00 1.358689e+00 -3.794075e+00 8.671372e-01 4.228966e-01 -1.430566e+00 -3.734810e+00 1.864350e+00 -2.085414e+00 4.381846e+00 7.550410e-01 -2.407800e+00 2.192133e-01 2.142289e+00 -7.869232e-01 9.561965e-01 -4.315190e-02 -8.255092e-01 -3.264710e+00 -1.285130e+00 -1.249316e+00 4.572102e-01 4.022034e-01 2.937807e+00 -2.939175e-01 -3.551973e+00 -7.329623e+00 -3.926968e-01 1.988438e+00 1.732812e+00 
61 855  4.380666093768478800e-02 0 0 3.025984e+00 -4.588917e+00 -3.421852e+00 1.326383e+00 -3.430501e+00 1.407274e+00 7.247023e-01 -9.573255e-01 -3.719010e+00 1.524578e+00 -1.309105e+00 4.127529e+00 1.249377e+00 -2.929300e+00 1.950363e-02 1.431418e+00 -6.671865e-01 5.128507e-01 -5.816211e-01 -9.714698e-01 -2.637381e+00 -3.664383e-01 -1.751943e+00 5.181261e-01 6.355437e-01 2.950482e+00 -7.926446e-01 -3.642490e+00 -7.139344e+00 -7.157517e-01 1.381714e+00 2.250434e+00 
62 869  4.485366733438336100e-02 0 0 2.867469e+00 -4.267077e+00 -2.983816e+00 1.424086e+00 -4.217579e+00 1.103603e+00 7.223684e-01 -7.042871e-01 -3.372797e+00 1.883774e+00 -1.058622e+00 4.379266e+00 8.570014e-01 -2.922386e+00 -3.444697e-02 1.429228e+00 -1.642175e-01 6.661121e-01 -4.399781e-01 -9.741570e-01 -3.501739e+00 -7.985219e-01 -1.811782e+00 2.574901e-01 4.213507e-01 3.235589e+00 -6.225815e-01 -3.521684e+00 -6.878392e+00 -1.258210e+00 1.083538e+00 2.064846e+00 
63 883  4.335404456536638700e-02 0 0 3.005888e+00 -4.968424e+00 -3.254183e+00 1.646884e+00 -4.043681e+00 8.312407e-01 2.904001e-01 -1.062330e+00 -3.748084e+00 2.152161e+00 -1.804545e+00 4.750931e+00 7.924558e-01 -3.198162e+00 3.235124e-01 1.677828e+00 4.243871e-01 6.176733e-01 -7.028869e-01 -6.907586e-01 -3.763715e+00 -9.810798e-01 -1.873344e+00 7.583836e-01 -8.273913e-02 2.788416e+00 -3.155734e-01 -3.219241e+00 -6.983528e+00 -5.989956e-01 1.092620e+00 1.744398e+00 
64 897  4.384499014371288900e-02 0 0 3.238111e+00 -5.170860e+00 -2.941690e+00 1.808554e+00 -4.566751e+00 8.296195e-01 1.571573e-01 -9.906196e-01 -3.264579e+00 2.043327e+00 -1.698787e+00 3.959422e+00 1.335645e+00 -3.120431e+00 9.269136e-01 1.092374e+00 -2.435448e-01 5.842775e-01 -8.597850e-02 -2.913631e-01 -3.635328e+00 -5.692727e-01 -2.055252e+00 6.346573e-01 -4.359984e-01 3.193715e+00 -4.435491e-01 -3.659366e+00 -7.210511e+00 -8.264755e-01 1.290085e+00 1.906365e+00 
65 911  4.596917338523008600e-02 0 0 3.252300e+00 -4.249880e+00 -3.215387e+00 1.800532e+00 -4.158721e+00 8.939909e-01 -1.187215e-01 -4.757247e-01 -3.164373e+00 2.344144e+00 -1.887304e+00 4.449834e+00 1.537610e+00 -2.928565e+00 -8.170349e-02 1.808146e+00 5.783997e-01 3.747200e-01 -2.951422e-01 2.387805e-01 -4.199471e+00 -5.438490e-01 -1.955963e+00 7.332800e-01 -4.428544e-01 2.878495e+00 8.469089e-02 -2.853883e+00 -6.997195e+00 -6.881379e-01 1.439714e+00 2.164882e+00 
66 925  4.954056064001134700e-02 0 0 2.663207e+00 -4.226547e+00 -2.902963e+00 2.273387e+00 -3.944109e+00 1.094730e+00 1.756924e-01 -1.057791e+00 -3.751627e+00 2.597907e+00 -1.590609e+00 4.260254e+00 1.473010e+00 -3.191480e+00 1.561145e-01 1.329355e+00 2.604798e-01 -1.054305e-01 -5.157255e-01 -5.185981e-01 -3.726338e+00 -1.260444e+00 -1.334167e+00 8.412464e-01 -3.848463e-01 2.981384e+00 -3.007334e-01 -3.225135e+00 -6.139270e+00 -1.067159e+00 1.803477e+00 2.038541e+00 
67 939  4.281008423899251200e-02 0 0 3.896348e+00 -4.704285e+00 -2.260992e+00 1.577792e+00 -4.522595e+00 3.068892e-01 -2.943749e-02 -9.766414e-01 -3.620267e+00 2.093674e+00 -2.065095e+00 3.871460e+00 9.099587e-01 -3.726509e+00 3.166817e-01 1.951750e+00 4.568844e-01 1.945899e-01 2.656503e-01 -4.689112e-01 -4.276554e+00 -1.820444e+00 -1.620228e+00 4.048051e-01 -2.389319e-02 3.304254e+00 6.109230e-03 -3.917851e+00 -6.308668e+00 -1.091370e+00 1.436766e+00 2.408651e+00 
68 953  3.200184430298685200e-02 0 0 3.102936e+00 -3.746790e+00 -2.101605e+00 9.695809e-01 -3.806709e+00 4.194154e-01 6.299995e-01 -1.027347e-01 -3.567562e+00 2.663049e+00 -2.731606e+00 3.981547e+00 1.493372e+00 -3.130234e+00 1.541154e-01 1.145702e+00 2.675253e-01 3.951597e-01 -1.165382e-02 -4.924119e-01 -4.124886e+00 -1.797247e+00 -1.740612e+00 8.538824e-01 1.011995e-01 3.191397e+00 3.140788e-01 -3.911648e+00 -5.877089e+00 -1.061952e+00 8.435141e-01 1.984903e+00 
69 967  5.491934081091753800e-02 0 0 2.731473e+00 -4.223436e+00 -2.292895e+00 1.764677e+00 -3.669078e+00 1.304165e+00 1.530076e-01 -2.948755e-01 -3.288264e+00 1.736365e+00 -1.620845e+00 4.417837e+00 2.046057e+00 -3.371565e+00 2.464691e-01 7.715896e-01 -1.261555e-01 8.965329e-01 3.393230e-01 -5.114637e-01 -3.416668e+00 -1.976786e+00 -1.540337e+00 5.494298e-01 -4.215160e-01 3.332798e+00 -2.032019e-01 -3.560524e+00 -6.035252e+00 -1.006592e+00 1.155527e+00 2.532908e+00 
70 981  4.467301907004840600e-02 0 0 2.938858e+00 -4.076703e+00 -2.973917e+00 1.484348e+00 -4.121417e+00 1.443323e+00 5.953949e-02 -2.094310e-01 -3.097051e+00 1.799408e+00 -1.066530e+00 3.443812e+00 8.117490e-01 -2.793467e+00 3.607170e-02 1.201253e+00 2.395252e-01 8.404031e-01 -1.416232e-01 -2.870131e-01 -3.390648e+00 -1.956477e+00 -1.745738e+00 8.686617e-01 -4.993373e-01 3.128922e+00 -6.366462e-01 -3.270703e+00 -5.646322e+00 -1.092524e+00 1.397140e+00 2.502402e+00 
71 995  4.646441426948828800e-02 0 0 2.720935e+00 -4.043857e+00 -2.624536e+00 1.809704e+00 -3.921124e+00 1.232057e+00 -3.671852e-01 -4.138216e-02 -2.859838e+00 1.355339e+00 -1.800441e+00 3.787721e+00 1.343220e+00 -2.796106e+00 8.216627e-01 1.459994e+00 -4.388100e-01 3.728741e-01 3.266431e-01 -2.797848e-01 -3.194033e+00 -1.820433e+00 -2.022746e+00 4.849428e-01 3.112977e-01 2.928816e+00 -4.801001e-01 -3.794355e+00 -6.247245e+00 -1.477494e+00 1.658202e+00 2.000569e+00 
72 1009  3.790290423346805200e-02 0 0 2.504067e+00 -4.306638e+00 -2.883059e+00 1.175394e+00 -4.113400e+00 1.884867e+00 3.702830e-01 -8.459283e-02 -3.614156e+00 1.307988e+00 -1.194917e+00 4.068034e+00 1.264945e+00 -2.942615e+00 8.733567e-01 1.142627e+00 -3.620892e-01 8.706830e-01 1.628212e-01 -1.506859e-01 -3.002201e+00 -1.492105e+00 -1.896940e+00 8.482489e-01 3.232170e-02 3.579754e+00 -4.168047e-01 -3.099388e+00 -5.967161e+00 -1.857055e+00 1.816046e+00 2.117700e+00 
73 1023  4.397396474849381300e-02 0 0 2.020087e+00 -3.410346e+00 -2.760755e+00 1.322011e+00 -3.741426e+00 2.011258e+00 9.244344e-01 5.766377e-02 -3.058159e+00 6.937346e-01 -1.173662e+00 3.797149e+00 1.181611e+00 -2.539005e+00 4.675784e-01 1.397073e+00 -5.297047e-03 1.047005e+00 -2.976189e-01 -5.393106e-01 -2.596299e+00 -1.410045e+00 -1.147029e+00 5.155447e-01 -2.506295e-01 3.421940e+00 -5.485842e-01 -2.415589e+00 -5.578111e+00 -1.991211e+00 1.460511e+00 2.376024e+00 
74 1037  4.401754034916757800e-02 0 0 2.157401e+00 -3.171280e+00 -2.594085e+00 1.387362e+00 -3.520127e+00 1.502141e+00 4.247060e-01 2.418115e-01 -3.088028e+00 1.623658e+00 -1.106986e+00 4.235583e+00 1.731702e+00 -2.982285e+00 8.072509e-01 1.377489e+00 5.767732e-02 6.094093e-01 2.278316e-01 -7.856293e-01 -3.542244e+00 -1.930386e+00 -1.269252e+00 1.096111e+00 -7.000389e-01 3.130688e+00 -1.338049e-01 -2.568840e+00 -5.228449e+00 -1.887624e+00 1.621649e+00 2.188070e+00 
75 1051  4.406688475755223000e-02 0 0 1.691391e+00 -3.519250e+00 -2.637458e+00 1.362877e+00 -3.794195e+00 1.301934e+00 1.113520e-01 -6.227777e-01 -3.219264e+00 6.569420e-01 -7.720121e-01 3.243325e+00 1.704962e+00 -2.485379e+00 5.081613e-01 1.960377e+00 -2.696375e-01 6.360464e-01 8.931873e-02 -4.956586e-01 -3.087724e+00 -1.787393e+00 -1.427943e+00 4.611308e-01 -1.053666e-01 3.514263e+00 -4.932094e-01 -2.654132e+00 -5.369294e+00 -2.265217e+00 1.494965e+00 1.684848e+00 
76 1065  4.548454707333705200e-02 0 0 1.572942e+00 -3.883339e+00 -2.283222e+00 1.404186e+00 -4.047310e+00 1.663574e+00 -1.015373e-01 -5.205006e-01 -2.622327e+00 1.191457e+00 -1.450098e+00 3.354149e+00 1.763912e+00 -2.614436e+00 -8.167257e-02 2.126889e+00 -1.445099e-02 5.410328e-01 -2.433766e-01 -3.679040e-01 -3.445819e+00 -1.571125e+00 -1.137675e+00 8.427821e-01 -6.552883e-01 3.439097e+00 -1.633205e-01 -3.058247e+00 -5.565371e+00 -2.228946e+00 1.476035e+00 2.280148e+00 
77 1079  2.893392778997848700e-02 0 0 1.762378e+00 -3.417984e+00 -1.798222e+00 1.422615e+00 -3.597378e+00 2.021831e+00 1.668153e-02 1.740543e-01 -3.097846e+00 7.141735e-01 -1.036849e+00 3.839504e+00 1.707815e+00 -2.322201e+00 8.546905e-01 1.328316e+00 -4.193975e-01 8.028132e-01 -3.214629e-01 6.059897e-01 -2.600583e+00 -1.859077e+00 -1.133347e+00 7.337983e-01 -3.464779e-01 3.513031e+00 -5.911745e-01 -3.447253e+00 -5.288032e+00 -3.105120e+00 1.175664e+00 2.110772e+00 
78 1093  4.361658498767151400e-02 0 0 2.154425e+00 -3.822059e+00 -2.198864e+00 1.316198e+00 -4.474428e+00 1.579490e+00 1.081340e-01 -5.353519e-01 -2.415869e+00 1.264835e+00 -1.373725e+00 4.010207e+00 1.800268e+00 -2.948425e+00 5.440187e-01 1.436800e+00 -1.761569e-02 5.298781e-01 1.369287e-01 3.813086e-01 -3.085610e+00 -1.583738e+00 -1.329742e+00 4.528784e-01 -5.551858e-01 2.891214e+00 -8.627076e-01 -3.128455e+00 -5.795233e+00 -1.946747e+00 1.622139e+00 2.433281e+00 
79 1107  5.141569652586889400e-02 0 0 2.088420e+00 -3.590214e+00 -2.135556e+00 1.563569e+00 -4.351125e+00 1.326464e+00 -4.393846e-01 -3.620105e-01 -3.252742e+00 1.567105e-01 -1.548574e+00 3.666267e+00 2.373527e+00 -2.611836e+00 6.212273e-01 1.160581e+00 2.163258e-01 7.697127e-01 -1.256105e-01 -6.006522e-01 -2.694831e+00 -1.727157e+00 -1.369531e+00 7.207624e-01 -7.699583e-01 3.515720e+00 -5.902153e-01 -2.574883e+00 -6.215595e+00 -2.116842e+00 1.084776e+00 2.426064e+00 
80 1121  4.581009222477749900e-02 0 0 1.923771e+00 -4.201253e+00 -2.203928e+00 1.295322e+00 -4.160733e+00 1.322683e+00 3.582438e-02 -2.474951e-01 -3.004406e+00 5.733985e-01 -1.355615e+00 3.821072e+00 1.774196e+00 -2.965530e+00 1.174365e+00 1.262396e+00 -2.258038e-01 8.655127e-01 3.472064e-01 -5.690244e-01 -3.414868e+00 -9.893969e-01 -1.129610e+00 4.118766e-01 -5.916369e-01 2.962056e+00 -7.637619e-01 -2.951992e+00 -5.317876e+00 -2.178805e+00 1.824928e+00 2.217058e+00 
81 1135  4.292826338937264000e-02 0 0 2.119403e+00 -3.235067e+00 -2.077394e+00 1.232321e+00 -4.001469e+00 1.185307e+00 1.872976e-01 -7.301269e-02 -3.099022e+00 6.041193e-01 -1.019573e+00 3.573646e+00 2.046120e+00 -2.964101e+00 6.705717e-01 1.696831e+00 -4.270460e-02 5.003309e-01 -2.130311e-01 7.242612e-02 -3.029448e+00 -1.903950e+00 -7.896562e-01 7.485542e-01 -6.750733e-01 3.805621e+00 -8.289645e-01 -2.395081e+00 -6.226529e+00 -2.103465e+00 1.389600e+00 2.299609e+00 
82 1149  4.516787591749325100e-02 0 0 2.460060e+00 -3.454181e+00 -1.699981e+00 1.532079e+00 -4.400377e+00 1.563501e+00 4.543108e-01 -7.223378e-01 -3.008546e+00 4.510085e-01 -1.002073e+00 3.478681e+00 1.966480e+00 -3.182240e+00 7.977973e-01 1.728471e+00 1.576512e-01 9.097893e-01 5.232229e-01 -5.166604e-01 -3.536687e+00 -1.523118e+00 -1.069043e+00 6.599492e-02 -2.955856e-01 2.925121e+00 -7.341820e-01 -2.809812e+00 -6.323173e+00 -2.113971e+00 1.236565e+00 1.868229e+00 
83 1163  4.046961278944451900e-02 0 0 2.649885e+00 -3.744448e+00 -1.983234e+00 1.542158e+00 -4.019231e+00 9.764215e-01 1.851997e-01 -8.290745e-01 -3.180541e+00 4.461453e-01 -1.168291e+00 3.563264e+00 2.208132e+00 -3.571797e+00 8.002762e-01 1.614991e+00 5.423834e-01 6.335134e-01 9.152243e-02 -7.929321e-02 -3.766367e+00 -1.531688e+00 -1.022745e+00 1.193029e+00 -5.001561e-01 3.609215e+00 -9.656668e-01 -2.939749e+00 -6.679199e+00 -2.329280e+00 1.534773e+00 2.206337e+00 
84 1177  3.466463426887390900e-02 0 0 2.732303e+00 -3.664477e+00 -1.699727e+00 1.385066e+00 -3.596633e+00 1.313324e+00 3.311098e-01 -4.461301e-01 -2.931153e+00 4.637764e-01 -7.836768e-01 3.702805e+00 2.099109e+00 -3.301805e+00 -1.336315e-03 1.763747e+00 3.178781e-01 1.158037e+00 -2.109221e-01 -2.942127e-01 -3.520190e+00 -1.079067e+00 -8.340623e-01 1.042780e+00 -7.723004e-01 3.366966e+00 -7.819654e-01 -2.539792e+00 -6.380913e+00 -2.177232e+00 1.233834e+00 1.580300e+00 
85 1191  2.943785148360627100e-02 0 0 2.528099e+00 -3.982250e+00 -1.816831e+00 1.530431e+00 -3.672254e+00 1.521734e+00 2.893032e-01 -4.601791e-01 -3.053249e+00 3.740666e-01 -7.229269e-01 3.688439e+00 1.817823e+00 -3.634658e+00 9.165458e-02 1.268600e+00 2.247694e-01 1.427117e+00 5.392373e-02 6.596233e-02 -3.302066e+00 -1.143050e+00 -1.119139e+00 9.149950e-01 -7.111922e-01 3.173414e+00 -1.254181e+00 -2.523922e+00 -6.095529e+00 -1.842917e+00 1.213949e+00 1.198942e+00 
86 1205  2.404124922993156400e-02 0 0 2.269866e+00 -3.691206e+00 -1.513892e+00 1.531103e+00 -3.942627e+00 1.686158e+00 4.322230e-01 -4.904306e-01 -2.987630e+00 6.311565e-03 -1.043897e+00 2.898843e+00 2.312201e+00 -3.487534e+00 1.197153e-01 1.534012e+00 6.666206e-01 9.373124e-01 -1.407892e-01 3.762131e-02 -3.603659e+00 -1.423535e+00 -9.159023e-01 1.025108e+00 -6.569102e-01 3.374476e+00 -8.550247e-01 -2.515660e+00 -6.118157e+00 -2.262345e+00 1.205682e+00 1.491828e+00 
87 1219  1.573126797112418800e-02 0 0 2.680059e+00 -3.910813e+00 -1.983282e+00 1.105938e+00 -3.957361e+00 1.468476e+00 5.956163e-02 -8.601333e-02 -2.877622e+00 2.548042e-01 -1.327605e+00 3.278519e+00 2.002497e+00 -3.167815e+00 4.708487e-01 1.980642e+00 9.571223e-01 1.126006e+00 -5.140449e-02 -1.826390e-01 -3.164949e+00 -1.683056e+00 -1.291057e+00 1.705702e+00 -9.041762e-01 3.059250e+00 -6.605280e-01 -2.303247e+00 -6.079043e+00 -2.168420e+00 1.411256e+00 2.010184e+00 
88 1233  1.789514184263696700e-02 0 0 2.432109e+00 -3.476486e+00 -1.659154e+00 1.164859e+00 -3.794250e+00 2.228221e+00 3.699198e-01 -8.111683e-02 -2.773251e+00 -5.344221e-02 -1.276903e+00 3.656728e+00 1.933553e+00 -3.338797e+00 3.418050e-01 1.566147e+00 8.666835e-01 1.686100e+00 -1.769465e-01 -4.684426e-02 -3.132841e+00 -1.519495e+00 -7.591758e-01 1.528168e+00 -5.166782e-01 2.909240e+00 -7.596523e-01 -2.149176e+00 -5.933992e+00 -2.342716e+00 1.349082e+00 1.706470e+00 
89 1247  2.321626740676168600e-02 0 0 2.573311e+00 -4.123119e+00 -1.489071e+00 1.339638e+00 -3.571782e+00 1.405232e+00 2.684192e-01 1.721262e-02 -3.662012e+00 -1.309956e-01 -9.233172e-01 3.183222e+00 2.122992e+00 -3.176618e+00 5.434399e-01 1.546213e+00 3.650823e-01 9.980605e-01 -4.375514e-01 -1.157863e-01 -3.473633e+00 -1.326379e+00 -8.931819e-01 1.213048e+00 -1.687538e-01 3.309586e+00 -1.129747e+00 -2.477240e+00 -6.067739e+00 -2.101939e+00 1.693263e+00 1.855956e+00 
90 1261  2.223980026715195700e-02 0 0 2.478835e+00 -3.719538e+00 -1.650831e+00 1.037837e+00 -3.794987e+00 1.778987e+00 -1.225415e-01 -8.830595e-02 -3.970766e+00 -5.888537e-01 -6.712362e-01 2.958518e+00 2.095542e+00 -3.116781e+00 3.514663e-01 1.805990e+00 5.400043e-01 9.148433e-01 2.498521e-02 -1.022817e-01 -3.234235e+00 -1.006898e+00 -1.145279e+00 1.281284e+00 -2.226533e-01 3.177532e+00 -1.249630e+00 -2.488243e+00 -6.653300e+00 -2.023323e+00 1.273658e+00 2.018948e+00 
91 1275  6.464252986168131700e-03 0 0 2.034086e+00 -3.839133e+00 -1.204933e+00 1.225234e+00 -4.081027e+00 2.160086e+00 7.033971e-02 -1.415751e-01 -3.537923e+00 -3.065773e-01 -1.230871e+00 2.766611e+00 1.485382e+00 -3.332973e+00 3.170048e-01 1.897290e+00 8.343241e-01 1.364865e+00 1.603574e-02 2.329367e-01 -3.371382e+00 -1.224659e+00 -7.741340e-01 1.726998e+00 -7.289782e-01 3.388924e+00 -1.085539e+00 -2.055937e+00 -6.220671e+00 -2.275837e+00 1.435788e+00 1.819075e+00 
92 1289  9.636997131263740800e-03 0 0 2.745916e+00 -4.172676e+00 -1.448020e+00 1.187921e+00 -4.297139e+00 1.865690e+00 -6.202404e-02 -2.458944e-01 -3.583847e+00 -4.230760e-01 -1.205781e+00 3.065092e+00 1.792604e+00 -3.555523e+00 3.747805e-01 2.206843e+00 5.497057e-01 1.554168e+00 -1.400298e-01 2.542710e-02 -3.170503e+00 -1.325669e+00 -1.082982e+00 1.326810e+00 -4.343812e-01 3.406389e+00 -1.063036e+00 -2.786785e+00 -6.309038e+00 -2.204885e+00 1.417676e+00 1.910619e+00 
93 1303  1.820308918962467200e-02 0 0 2.359150e+00 -3.904697e+00 -1.524826e+00 8.880504e-01 -3.762488e+00 2.214472e+00 3.794529e-01 -5.367085e-02 -2.992812e+00 -3.930817e-01 -1.135366e+00 2.792691e+00 1.884749e+00 -2.824721e+00 3.532624e-01 1.372373e+00 6.257974e-01 1.204906e+00 3.554625e-01 1.523206e-01 -2.311025e+00 -1.540969e+00 -1.256089e+00 1.178710e+00 -6.610170e-01 3.474026e+00 -1.230882e+00 -1.912038e+00 -6.456506e+00 -2.567831e+00 1.473442e+00 2.069836e+00 
